,aggrement,area,bacia,classe,year,Models,version
468,1,137.70503799105737,778,21,1989,Gap-fill,5
469,2,46.045984084592426,778,21,1989,Gap-fill,5
470,3,214.57208206777537,778,21,1989,Gap-fill,5
471,1,65.21564379006769,778,21,1990,Gap-fill,5
472,2,18.62693863154392,778,21,1990,Gap-fill,5
473,3,296.2229805062348,778,21,1990,Gap-fill,5
474,1,156.36711388952023,778,21,1991,Gap-fill,5
475,2,21.209960316808377,778,21,1991,Gap-fill,5
476,3,215.90866380521956,778,21,1991,Gap-fill,5
477,1,147.96458724891912,778,21,1992,Gap-fill,5
478,2,18.32004399076574,778,21,1992,Gap-fill,5
479,3,239.7300251659194,778,21,1992,Gap-fill,5
480,1,178.18852802071487,778,21,1993,Gap-fill,5
481,2,61.93729269694,778,21,1993,Gap-fill,5
482,3,207.76719458477015,778,21,1993,Gap-fill,5
483,1,205.91362732804987,778,21,1994,Gap-fill,5
484,2,119.06356548988488,778,21,1994,Gap-fill,5
