,classes,3,4,12,21,22,33,Total,bacia,model,version,year
6219,21,0,3,0,45,0,0,48,767,TemporalV3J5,35,1989
6220,22,0,1,0,0,0,0,1,767,TemporalV3J5,35,1989
6221,33,0,0,0,0,0,0,0,767,TemporalV3J5,35,1989
6222,Total,9,74,0,54,0,0,137,767,TemporalV3J5,35,1989
6223,3,1,1,0,0,0,0,2,7615,TemporalV3J5,35,2009
6224,4,0,130,0,45,0,0,175,7615,TemporalV3J5,35,2009
6225,12,0,1,0,20,0,0,21,7615,TemporalV3J5,35,2009
6226,21,1,14,0,61,0,0,76,7615,TemporalV3J5,35,2009
6227,22,0,0,0,4,0,0,4,7615,TemporalV3J5,35,2009
6228,33,0,0,0,0,0,2,2,7615,TemporalV3J5,35,2009
6229,Total,2,146,0,130,0,2,280,7615,TemporalV3J5,35,2009
6230,3,0,1,0,0,0,0,1,777,TemporalV3J5,35,1990
6231,4,0,2,0,0,0,0,2,777,TemporalV3J5,35,1990
6232,12,0,1,1,0,0,0,2,777,TemporalV3J5,35,1990
6233,21,0,5,0,5,0,0,10,777,TemporalV3J5,35,1990
6234,22,0,0,0,0,0,0,0,777,TemporalV3J5,35,1990
6235,33,0,0,0,0,0,0,0,777,TemporalV3J5,35,1990
6236,Total,0,9,1,5,0,0,15,777,TemporalV3J5,35,1990
6237,3,2,0,0,1,0,0,3,771,TemporalV3J5,35,2013
6238,4,6,80,0,24,0,0,110,771,TemporalV3J5,35,2013
6239,12,0,0,0,3,0,0,3,771,TemporalV3J5,35,2013
6240,21,1,10,0,128,0,0,139,771,TemporalV3J5,35,2013
6241,22,0,0,0,2,0,0,2,771,TemporalV3J5,35,2013
6242,33,0,0,0,0,0,0,0,771,TemporalV3J5,35,2013
6243,Total,9,90,0,158,0,0,257,771,TemporalV3J5,35,2013
6244,3,19,9,1,0,1,0,30,753,TemporalV3J5,35,1996
6245,4,42,247,1,31,1,0,322,753,TemporalV3J5,35,1996
6246,12,0,5,0,5,1,0,11,753,TemporalV3J5,35,1996
6247,21,28,46,3,33,3,0,113,753,TemporalV3J5,35,1996
6248,22,4,4,2,7,1,1,19,753,TemporalV3J5,35,1996
6249,33,1,6,1,2,0,6,16,753,TemporalV3J5,35,1996
