,aggrement,area,bacia,classe,year,Models,version
492,2,97334.31724378768,764,4,2022,GTB,10
493,3,26013.474479346387,764,4,2022,GTB,10
494,1,81741.14357595945,7742,4,1985,GTB,10
495,2,127625.24521592124,7742,4,1985,GTB,10
496,3,36113.36681967751,7742,4,1985,GTB,10
497,1,375904.5092237452,7742,4,1986,GTB,10
498,2,327226.5793239028,7742,4,1986,GTB,10
499,3,109371.43461926212,7742,4,1986,GTB,10
500,1,262784.3331185231,7742,4,1987,GTB,10
501,2,250343.7573289591,7742,4,1987,GTB,10
502,3,240208.5416619437,7742,4,1987,GTB,10
503,1,320387.332697669,7742,4,1988,GTB,10
504,2,304454.328107776,7742,4,1988,GTB,10
505,3,150072.91805923064,7742,4,1988,GTB,10
506,1,217618.8616903681,7742,4,1989,GTB,10
507,2,333091.4011377359,7742,4,1989,GTB,10
508,3,122895.05301260478,7742,4,1989,GTB,10
509,1,258295.80503848317,7742,4,1990,GTB,10
510,2,317195.2315608179,7742,4,1990,GTB,10
511,3,122627.4675795771,7742,4,1990,GTB,10
512,1,261607.297634107,7742,4,1991,GTB,10
513,2,392678.6909898399,7742,4,1991,GTB,10
514,3,146821.3304319352,7742,4,1991,GTB,10
515,1,233094.22551319667,7742,4,1992,GTB,10
516,2,350946.5003199692,7742,4,1992,GTB,10
517,3,142864.63885087107,7742,4,1992,GTB,10
518,1,253392.48742294457,7742,4,1993,GTB,10
519,2,288270.59166833595,7742,4,1993,GTB,10
520,3,136300.2352125553,7742,4,1993,GTB,10
521,1,227215.02805448667,7742,4,1994,GTB,10
522,2,378256.3095995629,7742,4,1994,GTB,10
523,3,169456.3959544802,7742,4,1994,GTB,10
524,1,242415.11174929855,7742,4,1995,GTB,10
525,2,321791.51690874895,7742,4,1995,GTB,10
526,3,179908.4362799952,7742,4,1995,GTB,10
527,1,351262.60084106954,7742,4,1996,GTB,10
528,2,326055.26286201377,7742,4,1996,GTB,10
529,3,145928.45854926037,7742,4,1996,GTB,10
530,1,281513.6605710253,7742,4,1997,GTB,10
531,2,332246.4306478049,7742,4,1997,GTB,10
532,3,227431.1942157428,7742,4,1997,GTB,10
533,1,234837.4941878784,7742,4,1998,GTB,10
534,2,301195.1354748331,7742,4,1998,GTB,10
535,3,192791.9055952846,7742,4,1998,GTB,10
536,1,306894.6926905865,7742,4,1999,GTB,10
537,2,313698.1503581522,7742,4,1999,GTB,10
538,3,174925.71326374984,7742,4,1999,GTB,10
539,1,309779.5932392589,7742,4,2000,GTB,10
540,2,316294.3707636777,7742,4,2000,GTB,10
541,3,174876.88543469214,7742,4,2000,GTB,10
